nodes,model,budget_mib,cell_id,expert,copies,rank,node,rows,t1_self,t2_node,t3_remote,t4_forced,gpu_load,cap
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,125,1,1,0,333,15,45,112,161,5547,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,127,2,1,0,479,63,171,245,0,5547,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,24,1,2,0,273,17,44,132,80,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,27,2,2,0,441,51,163,227,0,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,40,2,2,0,954,110,321,488,35,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,46,1,2,0,739,42,138,367,192,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,57,1,2,0,568,30,101,277,160,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,71,1,2,0,71,4,10,13,44,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,95,1,2,0,675,41,131,323,180,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,100,2,2,0,740,83,239,316,102,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,108,1,2,0,849,54,175,425,195,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,111,1,2,0,62,4,10,16,32,5372,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,18,2,3,0,621,64,200,356,1,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,21,2,3,0,815,83,261,449,22,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,33,2,3,0,557,52,177,328,0,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,39,2,3,0,454,40,128,282,4,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,62,1,3,0,188,15,40,105,28,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,66,1,3,0,989,69,202,531,187,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,69,1,3,0,623,35,132,343,113,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,88,1,3,0,114,3,21,47,43,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,94,1,3,0,185,7,29,95,54,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,119,1,3,0,318,22,52,184,60,4864,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,8,4,4,1,549,136,413,0,0,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,18,2,4,1,377,65,184,128,0,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,22,1,4,1,712,45,128,505,34,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,39,2,4,1,273,49,132,92,0,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,45,1,4,1,640,45,123,370,102,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,48,2,4,1,572,67,238,267,0,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,60,1,4,1,78,5,12,50,11,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,67,2,4,1,1074,103,318,653,0,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,116,1,4,1,0,0,0,0,0,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,117,1,4,1,154,6,33,98,17,4429,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,28,1,5,1,104,7,17,46,34,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,35,2,5,1,736,96,236,404,0,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,37,2,5,1,1153,140,399,614,0,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,42,2,5,1,524,67,217,240,0,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,44,1,5,1,3,0,0,2,1,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,55,1,5,1,684,51,115,263,255,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,84,2,5,1,347,65,201,81,0,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,92,2,5,1,602,75,220,307,0,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,106,1,5,1,569,26,94,302,147,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,124,1,5,1,92,4,20,43,25,4814,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,7,1,6,1,195,10,48,92,45,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,14,2,6,1,917,92,334,491,0,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,20,1,6,1,4,1,0,1,2,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,25,1,6,1,1231,86,222,666,257,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,30,1,6,1,726,46,152,375,153,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,43,2,6,1,368,57,182,129,0,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,65,1,6,1,244,19,44,148,33,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,90,1,6,1,14,0,1,7,6,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,100,2,6,1,671,88,276,307,0,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,113,2,6,1,478,65,218,195,0,4848,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,1,1,7,1,14,1,3,8,2,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,5,2,7,1,677,70,227,380,0,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,13,1,7,1,217,15,46,133,23,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,19,1,7,1,134,5,21,96,12,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,21,2,7,1,577,87,238,252,0,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,32,2,7,1,492,52,185,255,0,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,36,2,7,1,701,75,252,374,0,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,40,2,7,1,772,102,338,332,0,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,103,2,7,1,727,93,257,377,0,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,114,1,7,1,55,1,9,35,10,4366,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,8,4,8,2,569,154,415,0,0,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,12,1,8,2,69,6,12,44,7,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,32,2,8,2,456,60,186,210,0,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,35,2,8,2,582,80,253,249,0,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,50,1,8,2,932,66,175,660,31,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,52,1,8,2,180,12,39,123,6,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,67,2,8,2,688,111,349,228,0,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,70,1,8,2,2,0,0,2,0,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,112,1,8,2,0,0,0,0,0,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,121,1,8,2,1,0,0,1,0,3479,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,27,2,9,2,386,48,162,176,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,33,2,9,2,366,60,184,122,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,42,2,9,2,647,84,246,317,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,56,1,9,2,415,23,70,322,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,73,1,9,2,4,0,1,3,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,82,3,9,2,653,118,356,179,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,86,1,9,2,72,9,16,47,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,97,1,9,2,0,0,0,0,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,109,1,9,2,18,1,3,14,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,123,1,9,2,89,5,20,64,0,2650,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,4,2,10,2,387,56,159,163,9,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,6,1,10,2,0,0,0,0,0,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,9,1,10,2,27,1,2,24,0,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,10,1,10,2,124,8,26,90,0,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,14,2,10,2,694,84,300,310,0,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,37,2,10,2,1079,142,437,500,0,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,59,1,10,2,0,0,0,0,0,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,61,2,10,2,556,60,166,330,0,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,91,1,10,2,8,0,2,6,0,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,107,1,10,2,1091,64,197,820,10,3966,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,2,1,11,2,365,21,59,285,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,16,1,11,2,300,25,56,219,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,36,2,11,2,532,73,225,234,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,38,1,11,2,780,36,160,584,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,47,1,11,2,0,0,0,0,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,53,1,11,2,762,50,143,569,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,54,1,11,2,0,0,0,0,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,80,1,11,2,25,1,6,18,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,87,1,11,2,36,1,9,26,0,3261,4352
4,Qwen,4,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,93,2,11,2,461,52,177,232,0,3261,4352
